Generation,Fitness
468,0.0023616669093658783
469,0.0023767965152151206
470,0.002378136737238705
471,0.002357303456845694
472,0.0023555333367994624
473,0.0023736900836603646
474,0.0023402042365907668
475,0.0023525803624152896
476,0.0023951948945423887
477,0.0023664993472471457
478,0.0023895645918736797
479,0.002376376080450032
480,0.0023521085472030944
481,0.002384553560907751
482,0.002359980046883901
483,0.0023828534593903308
484,0.0023551541665755072
485,0.0023463675545110077
486,0.0023963874479127232
487,0.002370816265484189
488,0.0023684035534803378
489,0.002396535901276445
490,0.0023608147552473036
491,0.002360185603731245
492,0.0023528408464061805
493,0.002355132333020175
494,0.0023652692798512127
495,0.002343945877777249
496,0.002351619018016807
497,0.0023604945203348307
498,0.002369819887974233
499,0.0023362797532532407
500,0.002361948083791983
501,0.002344412875761852
502,0.0024120217823032975
503,0.0023661766094915646
504,0.002352996543220966
505,0.002353199325242655
506,0.002338294291245678
507,0.0023715702402254918
508,0.002360983867502862
509,0.002350632889742889
510,0.0023591031053752424
511,0.00235756712682282
512,0.0023369633400648236
513,0.0023644299539246068
514,0.002367074261807665
515,0.0023781513955606153
516,0.0023481060770672462
517,0.002369205989725128
518,0.0023880614644105763
519,0.0023593834604724888
520,0.0023422173677248885
521,0.0023478454634196875
522,0.0023749191687160416
523,0.0023494110122491037
524,0.002346865857490381
525,0.0023675492293784824
526,0.0023718281740503348
527,0.002351770350339444
528,0.0023755577713323677
529,0.0023512759477898795
530,0.002379706306867316
531,0.0023632421022122116
532,0.0023484661041487166
533,0.002382680360389947
534,0.002396147635552251
535,0.0024128980292070215
536,0.0023820591813193373
537,0.002377443132272612
538,0.0023773620840660103
539,0.002390504460043177
540,0.002441351507266253
541,0.0023928362315289715
542,0.0023711940685437116
543,0.002444032019112036
544,0.002426234202974987
545,0.002384142980703168
546,0.002398096325483854
547,0.0023970653902563237
548,0.0023944087981790227
549,0.002388860794555823
550,0.002411998477849976
551,0.0023910155701219785
552,0.0023909655545984506
553,0.0023837930689829083
554,0.0023921147656834393
555,0.002381626805058489
556,0.0023708850006181016
557,0.0023793483788858423
558,0.002408481768369143
559,0.00238091983086752
560,0.002375067987373906
561,0.0023707274607027303
562,0.0024126454893745393
563,0.002389560682150238
564,0.0024064736294474266
565,0.002411195848932688
566,0.0024194157324488627
567,0.0024264119232941714
568,0.0023991756827884485
569,0.0023951875103487195
570,0.0024005686627019533
571,0.00239958654741402
572,0.0023961877776882932
573,0.0024187125519489947
574,0.0024045746183305977
575,0.0024015299151513756
576,0.0023926417225479794
577,0.002399808248634205
578,0.0023796524814669166
579,0.002393095525431308
580,0.0024031465307192807
581,0.002395870016506904
582,0.002391380278619335
583,0.002405981986844767
584,0.0024139066212928335
585,0.002381535386962422
586,0.002408792089337076
587,0.002393253920744884
588,0.0024262892130048064
589,0.0024109478686785216
590,0.002407201513977779
591,0.0023978859389028277
592,0.002404496911935242
593,0.002393261633062391
594,0.002417886580696432
595,0.0024107030563221567
596,0.0024118536949113535
597,0.0024230109832968478
598,0.0024291910265260216
599,0.002416109970670887
600,0.0024207242520137592
601,0.0024181980759677424
602,0.0024329459749068954
603,0.002425095978472874
604,0.0024245036309565758
605,0.0024308192118879307
606,0.0024053133120911425
607,0.00243972072620446
608,0.002424420136327971
609,0.002427143486576646
610,0.002415293018536166
611,0.0024164246733037746
612,0.002427219229433283
613,0.0024156058060869506
614,0.0024391852257751624
615,0.0024188102169305074
616,0.002426920793083568
617,0.002440826529106792
618,0.0024283933804577253
619,0.0024202234320613338
620,0.0024224058937846495
621,0.0024356486179754125
622,0.0024195535965422245
623,0.002439026751931764
624,0.002433858710813673
625,0.002446636287662726
626,0.0024222642687558417
627,0.0024577131123456725
628,0.0024339187315411694
629,0.002438091225093598
630,0.002449536730561336
631,0.002429424577144085
632,0.002445823208381663
633,0.002438287651167636
634,0.002452172201661062
635,0.0024266539349256594
636,0.0024139735477219045
637,0.0024269909565676085
638,0.00244539789925723
639,0.0024314154270441463
640,0.002444878306848733
641,0.0024278920982442344
642,0.002428095339230821
643,0.0024257068398066605
644,0.002425321454621005
645,0.0024194402792273124
646,0.002414963090966603
647,0.0024487684959212204
648,0.002426409975002351
649,0.002429001404711135
650,0.0024192435330834977
651,0.0024373857501393376
652,0.00240446612209369
653,0.0024110554714111766
654,0.0024107779877918733
655,0.0024218837181513115
656,0.0024198840565581555
657,0.0024421550061581245
658,0.0024206773653502856
659,0.0024004233018659316
660,0.0024209248682637826
661,0.002412922290849022
662,0.002412194512836424
663,0.0024211054763957434
664,0.0024039552384640486
665,0.0024028518019018545
666,0.0024224147718533164
667,0.0024027620947973992
668,0.00243400642444655
669,0.0024309679554161113
670,0.002421324124200672
671,0.0024368703725656405
672,0.0024035471497112844
673,0.0024173951958987566
674,0.0024028681973462447
675,0.0024117565777624843
676,0.0024443904487685187
677,0.00239576460707717
678,0.0024194512006107845
679,0.0024137883023842214
680,0.002422454903442641
681,0.0024319176002462785
682,0.002437267329262947
683,0.0024164170622202248
684,0.002457189016977672
685,0.0024492578646418206
686,0.002426460214893801
687,0.002423416082482817
688,0.0024210636664463974
689,0.0024289921598139603
690,0.0024491069908228707
691,0.0024685384408955303
692,0.0024414872271271964
693,0.0024327817079422905
694,0.002479131663455642
695,0.002436618615793045
696,0.002429780009526181
697,0.0024569467844082205
698,0.002454764812955477
699,0.002469340862108626
700,0.00244256650665855
701,0.002435804297703827
702,0.0024412976844642048
703,0.0024329390594588344
704,0.002492771167996093
705,0.0024726853257744986
706,0.0024683286200158435
707,0.0024335718328507717
708,0.002425601783095712
709,0.0024456380643267757
710,0.002473640991954977
711,0.002434413804451868
712,0.002457325454648616
713,0.0024323307764551414
714,0.0024354727919402557
715,0.00242595300607434
716,0.002432358122475823
717,0.0024753243852572693
718,0.002476749024752532
719,0.0024340812689208125
720,0.002442289876138785
721,0.0024398449610425997
722,0.0024536416314919146
723,0.0024513279266463258
724,0.0024719083738873365
725,0.002456203801759677
726,0.0024563183760237077
727,0.0024347443479339247
728,0.00242928379624155
729,0.0024396622374785537
730,0.002466047195868061
731,0.0024543726934067433
732,0.0024385943310022196
733,0.0024493278383809444
734,0.0024355255964585627
735,0.0024288448847494784
736,0.0024294420998411275
737,0.0024403010262256373
738,0.0024351953408985444
739,0.002437022169902027
740,0.002458968031591314
741,0.0024408637012774074
742,0.002463968935333391
743,0.002426851084997339
744,0.002433364372343144
745,0.0024337851984993107
746,0.0024179654907946786
747,0.002418690152202488
748,0.00243578825673911
749,0.002444781337117162
750,0.002435278260829129
751,0.002433384538668451
752,0.002441623882293777
753,0.002432617964464519
754,0.002447526601712744
755,0.0024361561176638744
756,0.002445830697548257
757,0.0025036129142977986
758,0.0024509049035381786
759,0.002432463992502627
760,0.002437291247012379
761,0.0024406394163457097
762,0.002525813645385656
763,0.0024273565441565556
764,0.0024319758483271475
765,0.002435069212491071
766,0.0024326736009213307
767,0.0024253038737223668
768,0.0024876874680799218
769,0.0024713891758489366
770,0.0024421605196210364
771,0.0024471669380681667
772,0.002445295805804926
773,0.002444279578164916
774,0.002483665277579833
775,0.002445943009052624
776,0.002464553630576915
777,0.002453852886064765
778,0.002456016353130625
779,0.002481278845816218
780,0.0024510880200240516
781,0.002453683070616131
782,0.0024662214793711034
783,0.0024596913378377456
784,0.0024523514430358708
785,0.002463673744744701
786,0.0025010699147869193
787,0.0024806675358159326
788,0.0024758681659968838
789,0.0024681295402020306
790,0.002466139033072587
791,0.0024761685530405677
792,0.0024613642503416118
793,0.0024706824758263944
794,0.002458901439063821
795,0.0024853469040892386
796,0.002456421970345786
797,0.002456317914878733
798,0.0024609323792973464
799,0.0024493192615105434
800,0.0024683413646744996
801,0.0024561484367722915
802,0.002480222610107211
803,0.0024607268731165247
804,0.002469698738616166
805,0.002460755806618972
806,0.0024586165302027977
807,0.002463989135268813
808,0.002484612404136144
809,0.0024789942446214294
810,0.0024698825510099916
811,0.002467486103874807
812,0.002498318160282841
813,0.0024707205857836777
814,0.002475054935463722
815,0.002475158380733145
816,0.0024833955848923006
817,0.0024948710804216898
818,0.0024968091674233287
819,0.002474403642491402
820,0.002485993287071035
821,0.0024850910943615425
822,0.0024721960331529256
823,0.002529501040183589
824,0.0024931420662645137
825,0.0024921435512242074
826,0.0024864985916616044
827,0.002477908280420827
828,0.002459267663623252
829,0.0024698721853461955
830,0.002486472009334206
831,0.0024702130375585402
832,0.00247077188715971
833,0.0024669855494277916
834,0.002468004417095057
835,0.0024813307200875433
836,0.002544414861414262
837,0.002462337459354568
838,0.002475397997737451
839,0.002493657819722695
840,0.002488271068711049
841,0.0024801300829805036
842,0.0024858595036714565
843,0.002503897384178553
844,0.002499767575159477
845,0.002496892745592815
846,0.002507173236994511
847,0.0024865795378704045
848,0.0024924406080014806
849,0.0024963552843650493
850,0.0025156613435761417
851,0.0024864037649539638
852,0.002517059081508839
853,0.00249837061359833
854,0.0025039381691265724
855,0.002508164757137212
856,0.002513800318041019
857,0.00249927960868931
858,0.002528997820762067
859,0.002496492669218349
860,0.0024924813889683566
861,0.002487670305844179
862,0.002489501142672566
863,0.0024808596221444156
864,0.0024993090801203577
865,0.002534672589905466
866,0.0024974748088565954
867,0.0025352839211863995
868,0.002517725722579784
869,0.0025155229807337772
870,0.0025358357290984745
871,0.0025006891921511578
872,0.0025169932586120124
873,0.0025052357313409233
874,0.002499962561894561
875,0.0024929272351824888
876,0.002482186448520791
877,0.002487202831430855
878,0.0024906610589425695
879,0.0024873347621216214
880,0.0025002182641798024
881,0.002526188283256176
882,0.0025264877668577206
883,0.002502812141389159
884,0.002478357429061494
885,0.0024941121072588114
886,0.00250671777105309
887,0.002487760471988268
888,0.002499218491329507
889,0.002487146461890849
890,0.0024907097400507935
891,0.0025291067706571823
892,0.002510697089442905
893,0.002495605794429759
894,0.002489831632815998
895,0.0024741350958905678
896,0.00249162719988469
897,0.0025053398432693446
898,0.002484215284957022
899,0.0024775786316525972
900,0.002492149396945616
901,0.002480021390060907
902,0.002479341965967026
903,0.0025130614320515742
904,0.0024932926930481946
905,0.0025138643332775846
906,0.002501853938996717
907,0.002491712499149364
908,0.002488903077421875
909,0.0024752157543931354
910,0.0024774179929308074
911,0.0024779730664020883
912,0.002500853562117882
913,0.0024976761947017824
914,0.0024774730484377772
915,0.0024676890563285043
916,0.0024993995410435696
917,0.0024818905505157164
918,0.0024797141802149914
919,0.002489920721683823
920,0.0024829881432880912
921,0.002484029243566721
922,0.002485156336767851
923,0.0024828713907004275
924,0.0024834450579927963
925,0.0024781939267166536
926,0.002489191254774554
927,0.002510013398437926
928,0.002494809397292267
929,0.002516164493935023
930,0.002482553986179824
931,0.0025238638969021306
932,0.002513757596208198
933,0.0025256110985965963
934,0.002503234881536001
935,0.0025319025430978973
936,0.0025401431206602755
937,0.0025311806607066756
938,0.002519073408455294
939,0.0025179848011982987
940,0.002490788871652278
941,0.002524836606961826
942,0.0024974274902197758
943,0.0025024741988589295
944,0.0025088381533994683
945,0.00249758717573246
946,0.0025237029899911004
947,0.0025081371173026144
948,0.0025101515203480593
949,0.00249548893021071
950,0.0024893893125842678
951,0.0025058695876641742
952,0.0024959244924646047
953,0.0025005940653478127
954,0.0024957054110064172
955,0.0024999225716934746
956,0.0024971813554722183
957,0.002492271011332054
958,0.002478009097864289
959,0.0024815829107003914
960,0.0024858291252597272
961,0.0024909451098981657
962,0.0024825236816034837
963,0.0024948105278056513
964,0.002488332518607653
965,0.002488965440846836
966,0.002494747592200902
967,0.0025002815606922552
968,0.0024977754845627092
969,0.0025172097558023767
970,0.002485585468807776
971,0.0025052487881924972
972,0.002503265082310189
973,0.002500816847621292
974,0.002491681258499404
975,0.0024966839956231837
976,0.002495313733981218
977,0.0024872379653270928
978,0.0025437530158971154
979,0.002517021899939986
980,0.0025077414203745715
981,0.0025058133295075466
982,0.0025054721455112115
983,0.0025088383301487024
984,0.0025350080829259
985,0.002511184529897791
986,0.00250776556916562
987,0.0025063479012496894
988,0.0025456148684120366
989,0.002507298232022101
990,0.0025289079606101547
991,0.0025055285874886653
992,0.0025156909259817653
993,0.002494962195419058
994,0.0024898301808292506
995,0.0025196697124868065
996,0.0025243210903570525
997,0.002521478967134176
998,0.002522355460692171
999,0.0025174988350808157
1000,0.0025057371170272937
1001,0.0025032197053235622
1002,0.0025177931275228976
1003,0.002499787953917792
1004,0.0025083591753641177
1005,0.0025031406258360376
1006,0.00251891137127266
1007,0.00250494055883071
1008,0.0025050430996326548
1009,0.0025238659728765186
1010,0.002520082833283918
1011,0.0025086680471730375
1012,0.0025109982349403965
1013,0.0025364135731316025
1014,0.002516494628813668
1015,0.002525528299038811
1016,0.0025053007114073413
1017,0.0025062152852856046
1018,0.0025202631187547465
1019,0.0025157994254965997
1020,0.0025185914632347398
1021,0.002521967507873086
1022,0.002516412354773264
1023,0.0025186738695082895
1024,0.0025361163371320824
1025,0.0025174117854636657
1026,0.0025106628268658426
1027,0.0025090358301712414
1028,0.0025099916771502183
1029,0.0025163849227785033
1030,0.002517609956714617
1031,0.002521795662948938
1032,0.002501041605880137
1033,0.0025062943009946537
1034,0.0025153771160435863
1035,0.0025121664557929825
1036,0.002503885822383376
1037,0.0025317348914533537
1038,0.002530428133839572
1039,0.0025119527093505193
1040,0.002523890678298035
1041,0.0025220712457846334
1042,0.0025246785914097734
1043,0.00251514686350391
1044,0.002497916298332357
1045,0.002533422236409003
1046,0.002524924552615446
1047,0.002513627400754734
1048,0.0025066481000229467
1049,0.0025099576209988935
1050,0.002509132805078219
1051,0.002501138487702716
1052,0.002493512618441914
1053,0.00249769992114951
1054,0.0025194388018004448
1055,0.00251121652139388
1056,0.0025065219979461596
1057,0.002519109250959128
1058,0.0025274024646712327
1059,0.002537064000807605
1060,0.0025079938771831395
1061,0.0025129922393956785
1062,0.002502032716238428
1063,0.002512303492315014
1064,0.0025315264097453202
1065,0.00252740651708192
1066,0.0025086111026908693
1067,0.0025255542347130656
1068,0.0025036989206821494
1069,0.0025528684958339067
1070,0.0025145939355556914
1071,0.002542200036632642
1072,0.002509846170428451
1073,0.0025159059476611173
1074,0.0025080575350125076
1075,0.00253398999135536
1076,0.0025075049025987325
1077,0.0025199095118207133
1078,0.002500989657113397
1079,0.002521136709162299
1080,0.0025122967852585706
1081,0.0025306049419580776
1082,0.002506811541867387
1083,0.0025339821564054664
1084,0.002520010264649243
1085,0.0025250648300726816
1086,0.002516761820800868
1087,0.0025108554233684893
1088,0.0025284921362688883
1089,0.002521547876483982
1090,0.002508012175765689
1091,0.002526982662381267
1092,0.0025072277725325946
1093,0.002531259457563099
1094,0.0025001092329151506
1095,0.002516040688875386
1096,0.0025196658616710274
1097,0.0025233802455860077
1098,0.002522435327145184
1099,0.0025066397464952287
1100,0.0025274482893185637
1101,0.0025345558510576445
1102,0.002531480405164659
1103,0.0025355632177291028
1104,0.002535327292205165
1105,0.002547933687698406
1106,0.0025170103673434205
1107,0.002549580979603006
1108,0.002552080120882089
1109,0.002547768908797403
1110,0.0025315738612311854
1111,0.0025488582197087527
1112,0.0025287160695920295
1113,0.002526184364340337
1114,0.00254818064959916
1115,0.0025473938870492143
1116,0.0025396664715048637
1117,0.0025395934130695375
1118,0.002532882035528501
1119,0.00253751230947644
1120,0.002530945228419998
1121,0.0025263272161986866
1122,0.0025307734367281663
1123,0.002540009650437708
1124,0.002536281636038619
1125,0.0025310517918289907
1126,0.0025193304957112504
1127,0.0025125949583787222
1128,0.002522941385932553
1129,0.002531059156924958
1130,0.00252712909674536
1131,0.00253860125167402
1132,0.002526108222364313
1133,0.0025673538020735075
1134,0.0025556878889217444
1135,0.002567091517191828
1136,0.0025295446273124024
1137,0.0025385645116691694
1138,0.0025231974993124785
1139,0.0025249147016276592
1140,0.0025395209382596314
1141,0.002541263896417007
1142,0.002526786811480683
1143,0.0025384043757822996
1144,0.002540589446381934
1145,0.0025391158751788775
1146,0.002523432152554817
1147,0.002513903072418081
1148,0.0025266252332079176
1149,0.002536963115542391
1150,0.0025297007112471737
1151,0.0025491255702277133
1152,0.00255481490677419
1153,0.002526620775901944
1154,0.002523793665531893
1155,0.0025184654835202643
1156,0.0025235433172197267
1157,0.002525500465833718
1158,0.002539143779679518
1159,0.002506545561902738
1160,0.002572221637192487
1161,0.0025505772317790817
1162,0.0025406531060161324
1163,0.0024975704615400806
1164,0.002512023540648845
1165,0.002527142583004495
1166,0.0025097160202436626
1167,0.0025244809474133756
1168,0.0025213127651063007
1169,0.002511010464935875
1170,0.0025194197671835287
1171,0.002525167768620634
1172,0.002519072629056638
1173,0.002539187986274577
1174,0.0025057718740399025
1175,0.002519538696049718
1176,0.0025260298405102495
1177,0.0025275635240047103
1178,0.0025227562216845875
1179,0.002519456802182143
1180,0.002520985404518505
1181,0.00250816842867779
1182,0.0025299915593413216
1183,0.0025341915556153153
1184,0.0025236082156715194
1185,0.002520796041952626
1186,0.0025219553743937475
1187,0.0025224263751220974
1188,0.00251499993284488
1189,0.0025159812404143907
1190,0.0025098674647713605
1191,0.0025095802309048087
1192,0.0025092244670935483
